pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
AHam	CBat	dDocent_Contig_20501	1	1000	-0.0174539625523829	8
AHam	CBat	dDocent_Contig_20502	1	1000	-0.0166874765948791	8
AHam	CBat	dDocent_Contig_20504	1	1000	-0.0090518216791129	4
AHam	CBat	dDocent_Contig_20522	1	1000	-0.012858584458639	4
AHam	CBat	dDocent_Contig_20532	1	1000	-0.0101438569306232	3
AHam	CBat	dDocent_Contig_20534	1	1000	-0.0103440586811886	2
AHam	CBat	dDocent_Contig_20544	1	1000	0.01205118768815	4
AHam	CBat	dDocent_Contig_20608	1	1000	0.0125393501042828	2
AHam	CBat	dDocent_Contig_20617	1	1000	0.0050904740067363	3
AHam	CBat	dDocent_Contig_20627	1	1000	0.0667162082695878	5
AHam	CBat	dDocent_Contig_20631	1	1000	-0.0109269159540959	1
AHam	CBat	dDocent_Contig_20645	1	1000	0.0267842886795465	4
AHam	CBat	dDocent_Contig_20695	1	1000	-0.0172955359370587	1
AHam	CBat	dDocent_Contig_20696	1	1000	0.0056549678509527	5
AHam	CBat	dDocent_Contig_20724	1	1000	-0.00252806953881	6
AHam	CBat	dDocent_Contig_20727	1	1000	-0.008627232880584	1
AHam	CBat	dDocent_Contig_20765	1	1000	0.0074815029699574	4
AHam	CBat	dDocent_Contig_20782	1	1000	-0.0041967698611982	6
AHam	CBat	dDocent_Contig_20805	1	1000	0.0013441023786461	5
AHam	CBat	dDocent_Contig_20808	1	1000	-0.0044455108439987	7
AHam	CBat	dDocent_Contig_20830	1	1000	0.0166554108784541	4
AHam	CBat	dDocent_Contig_20845	1	1000	0.0026125820468181	3
AHam	CBat	dDocent_Contig_20846	1	1000	-0.0200829131196143	1
AHam	CBat	dDocent_Contig_20858	1	1000	-0.0106777444072602	7
AHam	CBat	dDocent_Contig_20864	1	1000	-0.0146983223484706	1
AHam	CBat	dDocent_Contig_20868	1	1000	0.0071377804880058	6
AHam	CBat	dDocent_Contig_20879	1	1000	-0.0126752982699234	2
AHam	CBat	dDocent_Contig_20882	1	1000	-0.0167525168978898	2
AHam	CBat	dDocent_Contig_20903	1	1000	0.0053045793501511	1
AHam	CBat	dDocent_Contig_20932	1	1000	-0.008627232880584	1
AHam	CBat	dDocent_Contig_20953	1	1000	0.0445423396965247	2
AHam	CBat	dDocent_Contig_20958	1	1000	0.0038946950746646	2
AHam	CBat	dDocent_Contig_20969	1	1000	-0.0097144545239622	3
AHam	CBat	dDocent_Contig_21000	1	1000	0.0180547157969439	8
AHam	CBat	dDocent_Contig_21018	1	1000	-0.0237226277372262	1
AHam	CBat	dDocent_Contig_21028	1	1000	-0.0112441099857385	2
AHam	CBat	dDocent_Contig_21032	1	1000	-0.0145990978618523	1
AHam	CBat	dDocent_Contig_21034	1	1000	-0.0141241334700569	1
AHam	CBat	dDocent_Contig_21039	1	1000	-0.0066342612956605	5
AHam	CBat	dDocent_Contig_21046	1	1000	0.0058293139100527	3
AHam	CBat	dDocent_Contig_21054	1	1000	-0.0149709458936508	4
AHam	CBat	dDocent_Contig_21058	1	1000	-0.0060243617190333	3
AHam	CBat	dDocent_Contig_21061	1	1000	-0.0004362666406362	5
AHam	CBat	dDocent_Contig_21065	1	1000	-0.0366100713706992	1
AHam	CBat	dDocent_Contig_21070	1	1000	-0.0173523828755272	2
AHam	CBat	dDocent_Contig_21071	1	1000	-0.0049009817327044	1
AHam	CBat	dDocent_Contig_21081	1	1000	-0.0122375392279184	2
AHam	CBat	dDocent_Contig_21082	1	1000	-0.0159800372167307	4
AHam	CBat	dDocent_Contig_21086	1	1000	0.03080990177629	2
AHam	CBat	dDocent_Contig_21099	1	1000	0.0106589943863407	5
AHam	CBat	dDocent_Contig_21152	1	1000	0.0675005769863694	2
AHam	CBat	dDocent_Contig_21163	1	1000	-0.0098532464923697	3
AHam	CBat	dDocent_Contig_21166	1	1000	0.0380330388013832	1
AHam	CBat	dDocent_Contig_21167	1	1000	-0.0143243091953108	1
AHam	CBat	dDocent_Contig_21170	1	1000	-0.015585981155162	5
AHam	CBat	dDocent_Contig_21180	1	1000	0.0036650690724555	1
AHam	CBat	dDocent_Contig_21300	1	1000	-0.0021417869822749	4
AHam	CBat	dDocent_Contig_21303	1	1000	-0.0178238654090066	2
AHam	CBat	dDocent_Contig_21304	1	1000	0.0123193916349809	1
AHam	CBat	dDocent_Contig_21311	1	1000	-0.0014501421605226	2
AHam	CBat	dDocent_Contig_21321	1	1000	0.0865170933155675	6
AHam	CBat	dDocent_Contig_21324	1	1000	0.0968637164469161	1
AHam	CBat	dDocent_Contig_21331	1	1000	0.012902801474827	1
AHam	CBat	dDocent_Contig_21338	1	1000	0.0202208327790341	1
AHam	CBat	dDocent_Contig_21344	1	1000	-0.0114883416780678	9
AHam	CBat	dDocent_Contig_21348	1	1000	-0.0101752202961542	1
AHam	CBat	dDocent_Contig_21350	1	1000	0.0604169786225642	3
AHam	CBat	dDocent_Contig_21358	1	1000	NA	1
AHam	CBat	dDocent_Contig_21366	1	1000	-0.0118029773342999	6
AHam	CBat	dDocent_Contig_21372	1	1000	0.0661898216253034	4
AHam	CBat	dDocent_Contig_21385	1	1000	-0.0124845799451171	1
AHam	CBat	dDocent_Contig_21396	1	1000	0.0183435229557949	7
AHam	CBat	dDocent_Contig_21402	1	1000	0.0404398722951399	1
AHam	CBat	dDocent_Contig_21417	1	1000	0.0158381687940901	2
AHam	CBat	dDocent_Contig_21431	1	1000	-0.0099551440073286	2
AHam	CBat	dDocent_Contig_21435	1	1000	0.0119521542758495	2
AHam	CBat	dDocent_Contig_21450	1	1000	0.0087892299558293	4
AHam	CBat	dDocent_Contig_21458	1	1000	-0.0104752739445255	6
AHam	CBat	dDocent_Contig_21469	1	1000	-0.0174538174538174	1
AHam	CBat	dDocent_Contig_21486	1	1000	0.0053045793501511	2
AHam	CBat	dDocent_Contig_21501	1	1000	0.0218093750328405	5
AHam	CBat	dDocent_Contig_21518	1	1000	-0.0013994017804341	4
AHam	CBat	dDocent_Contig_21520	1	1000	-0.0199171332250435	3
AHam	CBat	dDocent_Contig_21533	1	1000	-0.0222278032727941	3
AHam	CBat	dDocent_Contig_21538	1	1000	-0.0032786533204654	1
AHam	CBat	dDocent_Contig_21548	1	1000	-0.0211156923857099	3
AHam	CBat	dDocent_Contig_21551	1	1000	0.0437776644611198	2
AHam	CBat	dDocent_Contig_21557	1	1000	-0.0162757029927413	3
AHam	CBat	dDocent_Contig_21562	1	1000	0.0454960922993919	2
AHam	CBat	dDocent_Contig_21578	1	1000	-0.0106364826044257	13
AHam	CBat	dDocent_Contig_21608	1	1000	-0.0076371017442874	4
AHam	CBat	dDocent_Contig_21624	1	1000	-0.0159604233320163	1
AHam	CBat	dDocent_Contig_21631	1	1000	0.0070179742066274	6
AHam	CBat	dDocent_Contig_21633	1	1000	-0.0126042112651445	1
AHam	CBat	dDocent_Contig_21650	1	1000	0.0249311899158323	1
AHam	CBat	dDocent_Contig_21659	1	1000	-0.0136249882976526	8
AHam	CBat	dDocent_Contig_21676	1	1000	-0.0121724375695864	6
AHam	CBat	dDocent_Contig_21682	1	1000	-0.0134679671341642	1
AHam	CBat	dDocent_Contig_21717	1	1000	0.0570087610933763	2
AHam	CBat	dDocent_Contig_21721	1	1000	-0.0109537551108858	7
AHam	CBat	dDocent_Contig_21746	1	1000	-0.0144737003035737	1
AHam	CBat	dDocent_Contig_21755	1	1000	0.003054389245908	5
AHam	CBat	dDocent_Contig_21764	1	1000	-0.0064977978453036	2
AHam	CBat	dDocent_Contig_21781	1	1000	0.0012978740383954	4
AHam	CBat	dDocent_Contig_21782	1	1000	0.0078905361447054	3
AHam	CBat	dDocent_Contig_21798	1	1000	-0.0167611248676665	2
AHam	CBat	dDocent_Contig_21838	1	1000	0.018257951128543	5
AHam	CBat	dDocent_Contig_21868	1	1000	0.0004527493311486	2
AHam	CBat	dDocent_Contig_21873	1	1000	-0.0182182485239979	1
AHam	CBat	dDocent_Contig_21880	1	1000	-0.0110393632151212	1
AHam	CBat	dDocent_Contig_21888	1	1000	-0.0078672330445366	6
AHam	CBat	dDocent_Contig_21897	1	1000	0.0091511723003644	2
AHam	CBat	dDocent_Contig_21905	1	1000	-0.0137065463445063	1
AHam	CBat	dDocent_Contig_21930	1	1000	-0.0092945528454853	1
AHam	CBat	dDocent_Contig_21936	1	1000	0.0120168078231702	2
AHam	CBat	dDocent_Contig_21941	1	1000	-0.0126042112651445	1
AHam	CBat	dDocent_Contig_21945	1	1000	-0.0070959730353024	3
AHam	CBat	dDocent_Contig_21947	1	1000	0.0191526210313042	7
AHam	CBat	dDocent_Contig_21953	1	1000	-0.0133651576276226	2
AHam	CBat	dDocent_Contig_21959	1	1000	-0.0137065463445063	1
AHam	CBat	dDocent_Contig_21975	1	1000	0.0171761786689309	2
AHam	CBat	dDocent_Contig_21983	1	1000	-0.0224432248610018	2
AHam	CBat	dDocent_Contig_21992	1	1000	-0.0134733158355205	1
AHam	CBat	dDocent_Contig_21996	1	1000	-0.0133427715227635	1
AHam	CBat	dDocent_Contig_22008	1	1000	-0.0138676922455846	4
AHam	CBat	dDocent_Contig_22010	1	1000	0.0072870125858671	2
AHam	CBat	dDocent_Contig_22012	1	1000	-0.0134733158355205	1
AHam	CBat	dDocent_Contig_22022	1	1000	-0.013118685003866	3
AHam	CBat	dDocent_Contig_22032	1	1000	0.0316805289270918	1
AHam	CBat	dDocent_Contig_22036	1	1000	-0.0125147203811333	4
AHam	CBat	dDocent_Contig_22040	1	1000	0.0193802683959605	1
AHam	CBat	dDocent_Contig_22056	1	1000	0.0181157451223167	1
AHam	CBat	dDocent_Contig_22061	1	1000	-0.0112731384684014	13
AHam	CBat	dDocent_Contig_22075	1	1000	-0.0208112162539486	1
AHam	CBat	dDocent_Contig_22104	1	1000	-0.0074458120876485	4
AHam	CBat	dDocent_Contig_22112	1	1000	0.002756636385023	2
AHam	CBat	dDocent_Contig_22114	1	1000	0.0202208327790341	1
AHam	CBat	dDocent_Contig_22122	1	1000	0.0115735612302505	3
AHam	CBat	dDocent_Contig_22128	1	1000	-0.0253677398212142	1
AHam	CBat	dDocent_Contig_22137	1	1000	0.0527875665711549	1
AHam	CBat	dDocent_Contig_22148	1	1000	-0.0163007808091472	1
AHam	CBat	dDocent_Contig_22171	1	1000	-0.0095348357113034	3
AHam	CBat	dDocent_Contig_22172	1	1000	-0.0104970469258853	3
AHam	CBat	dDocent_Contig_22184	1	1000	-0.0077496274217586	1
AHam	CBat	dDocent_Contig_22225	1	1000	0.0004555928853124	4
AHam	CBat	dDocent_Contig_22229	1	1000	0.0256078555137286	1
AHam	CBat	dDocent_Contig_22236	1	1000	-0.0093919253904609	1
AHam	CBat	dDocent_Contig_22264	1	1000	-0.0076708625080567	7
AHam	CBat	dDocent_Contig_22267	1	1000	-0.0144657945286083	1
AHam	CBat	dDocent_Contig_22273	1	1000	0.0157032678699213	1
AHam	CBat	dDocent_Contig_22285	1	1000	0.0029728871122366	3
AHam	CBat	dDocent_Contig_22288	1	1000	0.0193318240516456	6
AHam	CBat	dDocent_Contig_22291	1	1000	-0.0171931456574127	1
AHam	CBat	dDocent_Contig_22292	1	1000	0.0600324132959754	4
AHam	CBat	dDocent_Contig_22320	1	1000	-0.0074549022962287	1
AHam	CBat	dDocent_Contig_22324	1	1000	0.0081397726465351	3
AHam	CBat	dDocent_Contig_22326	1	1000	-0.0233480392207503	1
AHam	CBat	dDocent_Contig_22328	1	1000	-0.0092287855895523	3
AHam	CBat	dDocent_Contig_22334	1	1000	-0.01062303312073	5
AHam	CBat	dDocent_Contig_22343	1	1000	-0.0138141501688922	4
AHam	CBat	dDocent_Contig_22346	1	1000	0.0488684619218271	2
AHam	CBat	dDocent_Contig_22388	1	1000	-0.0016067942277842	1
AHam	CBat	dDocent_Contig_22405	1	1000	-0.0080345413678953	8
AHam	CBat	dDocent_Contig_22437	1	1000	0.0153746615968403	5
AHam	CBat	dDocent_Contig_22439	1	1000	-0.0126446921699147	1
AHam	CBat	dDocent_Contig_22441	1	1000	-0.0137065463445063	1
AHam	CBat	dDocent_Contig_22451	1	1000	0.054385429691605	1
AHam	CBat	dDocent_Contig_22461	1	1000	-0.0059363788681546	2
AHam	CBat	dDocent_Contig_22462	1	1000	-0.0146224682726444	1
AHam	CBat	dDocent_Contig_22466	1	1000	-0.0112570399326851	8
AHam	CBat	dDocent_Contig_22478	1	1000	-0.0010825770314542	4
AHam	CBat	dDocent_Contig_22502	1	1000	-0.0120663083983594	1
AHam	CBat	dDocent_Contig_22511	1	1000	-0.0004375518403811	2
AHam	CBat	dDocent_Contig_22547	1	1000	0.0265025604168539	1
AHam	CBat	dDocent_Contig_22561	1	1000	-0.007792806503116	4
AHam	CBat	dDocent_Contig_22564	1	1000	-0.0139258641182212	8
AHam	CBat	dDocent_Contig_22573	1	1000	0.0404393071159046	2
AHam	CBat	dDocent_Contig_22575	1	1000	-0.0116100594277617	2
AHam	CBat	dDocent_Contig_22591	1	1000	0.0102057126364368	6
AHam	CBat	dDocent_Contig_22606	1	1000	0.0214745344442843	4
AHam	CBat	dDocent_Contig_22608	1	1000	-0.0034639785402247	4
AHam	CBat	dDocent_Contig_22614	1	1000	0.011932618653766	2
AHam	CBat	dDocent_Contig_22641	1	1000	0.0399917432299124	4
AHam	CBat	dDocent_Contig_22649	1	1000	0.0344397322993091	7
AHam	CBat	dDocent_Contig_22672	1	1000	0.004485727503882	4
AHam	CBat	dDocent_Contig_22684	1	1000	-0.0204516446062519	2
AHam	CBat	dDocent_Contig_22695	1	1000	0.0041745396944622	5
AHam	CBat	dDocent_Contig_22732	1	1000	-0.0160144069230583	1
AHam	CBat	dDocent_Contig_22754	1	1000	-0.0116100594277617	2
AHam	CBat	dDocent_Contig_22760	1	1000	0.0666151273574347	1
AHam	CBat	dDocent_Contig_22766	1	1000	0.0110568422697691	3
AHam	CBat	dDocent_Contig_22790	1	1000	-0.0126299443075874	2
AHam	CBat	dDocent_Contig_22804	1	1000	0.0097851036520655	7
AHam	CBat	dDocent_Contig_22846	1	1000	0.0193802683959605	1
AHam	CBat	dDocent_Contig_22872	1	1000	0.0009971536646567	1
AHam	CBat	dDocent_Contig_22881	1	1000	0.0045464250975392	1
AHam	CBat	dDocent_Contig_22895	1	1000	-0.0139127293770447	3
AHam	CBat	dDocent_Contig_22915	1	1000	0.0492932775146734	2
AHam	CBat	dDocent_Contig_22927	1	1000	-0.0197299918219966	1
AHam	CBat	dDocent_Contig_22931	1	1000	0.1000678963783394	1
AHam	CBat	dDocent_Contig_22937	1	1000	-0.0182181239032696	6
AHam	CBat	dDocent_Contig_22950	1	1000	0.0126305753447167	4
AHam	CBat	dDocent_Contig_22953	1	1000	0.0122769184419373	1
AHam	CBat	dDocent_Contig_22955	1	1000	-0.0175792808159571	2
AHam	CBat	dDocent_Contig_22968	1	1000	0.0189683893155224	4
AHam	CBat	dDocent_Contig_22979	1	1000	0.0020737170700561	3
AHam	CBat	dDocent_Contig_22987	1	1000	0.0093078528056811	12
AHam	CBat	dDocent_Contig_23020	1	1000	0.0026143829007666	4
AHam	CBat	dDocent_Contig_23065	1	1000	-0.0021506377473155	1
AHam	CBat	dDocent_Contig_23070	1	1000	0.0004317492521536	3
AHam	CBat	dDocent_Contig_23079	1	1000	-0.010542445314717	5
AHam	CBat	dDocent_Contig_23120	1	1000	0.0093043082772294	2
AHam	CBat	dDocent_Contig_23148	1	1000	0.0968637164469161	1
AHam	CBat	dDocent_Contig_23196	1	1000	-0.0290078589659418	1
AHam	CBat	dDocent_Contig_23199	1	1000	0.0260615494738466	2
AHam	CBat	dDocent_Contig_23206	1	1000	0.0230718550936379	1
AHam	CBat	dDocent_Contig_23229	1	1000	0.0097507253865631	2
AHam	CBat	dDocent_Contig_23241	1	1000	0.0683515382354399	5
AHam	CBat	dDocent_Contig_23258	1	1000	-0.0040978808102096	1
AHam	CBat	dDocent_Contig_23262	1	1000	0.0016860341509495	1
AHam	CBat	dDocent_Contig_23286	1	1000	-0.0096215508684124	7
AHam	CBat	dDocent_Contig_23288	1	1000	0.0087255670958457	1
AHam	CBat	dDocent_Contig_23307	1	1000	0.0286295107886735	5
AHam	CBat	dDocent_Contig_23308	1	1000	-0.0061196041603749	6
AHam	CBat	dDocent_Contig_23338	1	1000	0.0036187980445519	1
AHam	CBat	dDocent_Contig_23356	1	1000	-0.0057194183393137	8
AHam	CBat	dDocent_Contig_23364	1	1000	-0.0024931168296225	1
AHam	CBat	dDocent_Contig_23391	1	1000	0.0045050883063143	4
AHam	CBat	dDocent_Contig_23401	1	1000	-0.0046901121187772	2
AHam	CBat	dDocent_Contig_23403	1	1000	-0.0090012490649393	5
AHam	CBat	dDocent_Contig_23407	1	1000	-0.0168117491550899	3
AHam	CBat	dDocent_Contig_23410	1	1000	0.0031303794826473	8
AHam	CBat	dDocent_Contig_23411	1	1000	-0.0142570786142075	3
AHam	CBat	dDocent_Contig_23414	1	1000	-0.0177289916910827	2
AHam	CBat	dDocent_Contig_23423	1	1000	-0.019699596895022	1
AHam	CBat	dDocent_Contig_23426	1	1000	-0.0116835606221184	1
AHam	CBat	dDocent_Contig_23433	1	1000	-0.0157800191421571	3
AHam	CBat	dDocent_Contig_23434	1	1000	-0.0108804274012969	5
AHam	CBat	dDocent_Contig_23440	1	1000	-0.0129469873905571	3
AHam	CBat	dDocent_Contig_23458	1	1000	0.0148619957537155	1
AHam	CBat	dDocent_Contig_23459	1	1000	-0.008601818757114	4
AHam	CBat	dDocent_Contig_23464	1	1000	-0.0025667351129363	2
AHam	CBat	dDocent_Contig_23470	1	1000	0.0319781504145428	3
AHam	CBat	dDocent_Contig_23476	1	1000	0.0214423791814061	5
AHam	CBat	dDocent_Contig_23505	1	1000	-0.0083165587899192	9
AHam	CBat	dDocent_Contig_23506	1	1000	0.0065375014857957	1
AHam	CBat	dDocent_Contig_23509	1	1000	-0.0188008556220094	1
AHam	CBat	dDocent_Contig_23532	1	1000	0.0097232028529373	3
AHam	CBat	dDocent_Contig_23550	1	1000	-0.0267359895402702	1
AHam	CBat	dDocent_Contig_23561	1	1000	-0.0062479447550148	1
AHam	CBat	dDocent_Contig_23601	1	1000	-0.0122031176290862	3
AHam	CBat	dDocent_Contig_23606	1	1000	0.0057397861887137	2
AHam	CBat	dDocent_Contig_23612	1	1000	-0.0063337381048756	3
AHam	CBat	dDocent_Contig_23613	1	1000	-0.0141690281713618	1
AHam	CBat	dDocent_Contig_23626	1	1000	-0.0117158288645378	2
AHam	CBat	dDocent_Contig_23668	1	1000	-0.0157776264753361	4
AHam	CBat	dDocent_Contig_23669	1	1000	-0.0060150833611901	2
AHam	CBat	dDocent_Contig_23677	1	1000	0.0496925143703118	2
AHam	CBat	dDocent_Contig_23684	1	1000	0.0486282390138962	3
AHam	CBat	dDocent_Contig_23685	1	1000	-0.0013938693407816	2
AHam	CBat	dDocent_Contig_23709	1	1000	-0.0049348893726899	1
AHam	CBat	dDocent_Contig_23724	1	1000	0.0142253989981721	3
AHam	CBat	dDocent_Contig_23726	1	1000	-0.0146224682726444	1
AHam	CBat	dDocent_Contig_23741	1	1000	-0.0090987664350438	6
AHam	CBat	dDocent_Contig_23757	1	1000	-0.0135942706452338	1
AHam	CBat	dDocent_Contig_23771	1	1000	-0.0107829558687195	3
AHam	CBat	dDocent_Contig_23784	1	1000	0.0049082764824565	7
AHam	CBat	dDocent_Contig_23804	1	1000	0.0072311479146843	2
AHam	CBat	dDocent_Contig_23809	1	1000	-0.0175883036988084	4
AHam	CBat	dDocent_Contig_23810	1	1000	0.0674021999743359	5
AHam	CBat	dDocent_Contig_23828	1	1000	-0.0067809605465646	8
AHam	CBat	dDocent_Contig_23836	1	1000	-0.0205050858045562	2
AHam	CBat	dDocent_Contig_23837	1	1000	-0.0146983223484706	1
AHam	CBat	dDocent_Contig_23839	1	1000	-0.0007954923547317	6
AHam	CBat	dDocent_Contig_23849	1	1000	0.0424377114214131	3
AHam	CBat	dDocent_Contig_23861	1	1000	0.0257195674516594	3
AHam	CBat	dDocent_Contig_23865	1	1000	0.0234659601787774	1
AHam	CBat	dDocent_Contig_23866	1	1000	0.029216582934568	2
AHam	CBat	dDocent_Contig_23868	1	1000	-0.0128379867423189	5
AHam	CBat	dDocent_Contig_23874	1	1000	-0.019699596895022	1
AHam	CBat	dDocent_Contig_23880	1	1000	-0.0124385899776176	2
AHam	CBat	dDocent_Contig_23905	1	1000	0.0019777307517354	2
AHam	CBat	dDocent_Contig_23907	1	1000	-0.0102660314697483	3
AHam	CBat	dDocent_Contig_23909	1	1000	-0.0008368745739086	5
AHam	CBat	dDocent_Contig_23922	1	1000	-0.0160133046276503	3
AHam	CBat	dDocent_Contig_23936	1	1000	-0.0114831109008871	2
AHam	CBat	dDocent_Contig_23958	1	1000	-0.0153176050394717	2
AHam	CBat	dDocent_Contig_23961	1	1000	-0.013141068440814	6
AHam	CBat	dDocent_Contig_23964	1	1000	0.0024152445683456	3
AHam	CBat	dDocent_Contig_23970	1	1000	-0.0178700436371282	2
AHam	CBat	dDocent_Contig_23973	1	1000	-0.0169577299590496	2
AHam	CBat	dDocent_Contig_23974	1	1000	-0.0033959573989518	3
AHam	CBat	dDocent_Contig_23985	1	1000	0.0339685466474521	1
AHam	CBat	dDocent_Contig_23998	1	1000	0.0136271952718852	4
AHam	CBat	dDocent_Contig_24002	1	1000	0.0791522906712967	5
AHam	CBat	dDocent_Contig_24023	1	1000	-0.0017068286922536	1
AHam	CBat	dDocent_Contig_24028	1	1000	-0.0116100594277617	2
AHam	CBat	dDocent_Contig_24038	1	1000	-0.0041014922135734	1
AHam	CBat	dDocent_Contig_24049	1	1000	0.0125405891162478	3
AHam	CBat	dDocent_Contig_24062	1	1000	0.0283970826229162	1
AHam	CBat	dDocent_Contig_24064	1	1000	-0.0145014493190897	7
AHam	CBat	dDocent_Contig_24070	1	1000	-0.0082507280629968	4
AHam	CBat	dDocent_Contig_24078	1	1000	0.0491230287217534	1
AHam	CBat	dDocent_Contig_24079	1	1000	0.004495346866804	3
AHam	CBat	dDocent_Contig_24085	1	1000	-0.0082813179296737	2
AHam	CBat	dDocent_Contig_24110	1	1000	-0.0005718640081703	5
AHam	CBat	dDocent_Contig_24118	1	1000	-0.0122728619953942	1
AHam	CBat	dDocent_Contig_24121	1	1000	-0.0134696001645177	3
AHam	CBat	dDocent_Contig_24122	1	1000	-0.0220157553474205	1
AHam	CBat	dDocent_Contig_24142	1	1000	-0.0160144069230583	1
AHam	CBat	dDocent_Contig_24160	1	1000	-0.0246044979462361	1
AHam	CBat	dDocent_Contig_24168	1	1000	-0.0126042112651445	1
AHam	CBat	dDocent_Contig_24182	1	1000	-0.0243306609198593	2
AHam	CBat	dDocent_Contig_24190	1	1000	-0.0148861595816531	2
AHam	CBat	dDocent_Contig_24194	1	1000	-0.0107280630250932	1
AHam	CBat	dDocent_Contig_24200	1	1000	-0.008993549114861	4
AHam	CBat	dDocent_Contig_24203	1	1000	0.0014256642102834	4
AHam	CBat	dDocent_Contig_24204	1	1000	-0.008011659050173	2
AHam	CBat	dDocent_Contig_24208	1	1000	-0.0019895882377471	3
AHam	CBat	dDocent_Contig_24214	1	1000	0.0187138538477227	1
AHam	CBat	dDocent_Contig_24217	1	1000	0.0114785228473461	8
AHam	CBat	dDocent_Contig_24225	1	1000	0.0029047521212128	6
AHam	CBat	dDocent_Contig_24242	1	1000	-0.0054837432645162	5
AHam	CBat	dDocent_Contig_24252	1	1000	0.0147992324807614	5
AHam	CBat	dDocent_Contig_24259	1	1000	-0.0130600589073088	2
AHam	CBat	dDocent_Contig_24263	1	1000	-0.0107858224185149	5
AHam	CBat	dDocent_Contig_24274	1	1000	0.058055651664025	8
AHam	CBat	dDocent_Contig_24283	1	1000	0.0096351347790271	1
AHam	CBat	dDocent_Contig_24290	1	1000	-0.0113463838900443	1
AHam	CBat	dDocent_Contig_24298	1	1000	-0.0149938850466943	3
AHam	CBat	dDocent_Contig_24301	1	1000	-0.0129805951298524	6
AHam	CBat	dDocent_Contig_24312	1	1000	-0.0133693820889674	1
AHam	CBat	dDocent_Contig_24342	1	1000	-0.0080155115353183	4
AHam	CBat	dDocent_Contig_24351	1	1000	-0.0148527610234028	1
AHam	CBat	dDocent_Contig_24356	1	1000	-0.0234102188881961	1
AHam	CBat	dDocent_Contig_24372	1	1000	0.0039300396396804	3
AHam	CBat	dDocent_Contig_24374	1	1000	0.0070195050611677	5
AHam	CBat	dDocent_Contig_24410	1	1000	0.0611100573940435	3
AHam	CBat	dDocent_Contig_24420	1	1000	-0.0199708882453115	3
AHam	CBat	dDocent_Contig_24430	1	1000	-0.0139802715860617	4
AHam	CBat	dDocent_Contig_24436	1	1000	-0.0069426790412218	3
AHam	CBat	dDocent_Contig_24451	1	1000	-0.0169743478571954	2
AHam	CBat	dDocent_Contig_24473	1	1000	0.0088398612469069	4
AHam	CBat	dDocent_Contig_24475	1	1000	0.0603421701339647	3
AHam	CBat	dDocent_Contig_24491	1	1000	0.0202067405648914	7
AHam	CBat	dDocent_Contig_24602	1	1000	0.0540705778777726	1
AHam	CBat	dDocent_Contig_24608	1	1000	-0.0022870334545459	11
AHam	CBat	dDocent_Contig_24614	1	1000	0.0269080063225498	12
AHam	CBat	dDocent_Contig_24631	1	1000	-0.0131424281709002	5
AHam	CBat	dDocent_Contig_24635	1	1000	0.0062784152413941	1
AHam	CBat	dDocent_Contig_24638	1	1000	-0.0023912519550149	1
AHam	CBat	dDocent_Contig_24649	1	1000	-0.0004054071669554	5
AHam	CBat	dDocent_Contig_24651	1	1000	-0.0004246357354562	1
AHam	CBat	dDocent_Contig_24661	1	1000	-0.0214813135453992	1
AHam	CBat	dDocent_Contig_24696	1	1000	-0.0062897804968229	2
AHam	CBat	dDocent_Contig_24714	1	1000	-0.019442598156309	4
AHam	CBat	dDocent_Contig_24723	1	1000	0.0128212580314014	4
AHam	CBat	dDocent_Contig_24755	1	1000	0.0397935013660439	3
AHam	CBat	dDocent_Contig_24757	1	1000	0.0183864396865445	8
AHam	CBat	dDocent_Contig_24765	1	1000	-0.0121848637803731	2
AHam	CBat	dDocent_Contig_24776	1	1000	-0.0036810592366968	1
AHam	CBat	dDocent_Contig_24789	1	1000	-0.0233019941992513	2
AHam	CBat	dDocent_Contig_24798	1	1000	-0.0137378561760803	2
AHam	CBat	dDocent_Contig_24821	1	1000	-0.0085715475023934	5
AHam	CBat	dDocent_Contig_24828	1	1000	-0.0159321155924934	7
AHam	CBat	dDocent_Contig_24838	1	1000	0.1520270285692884	1
AHam	CBat	dDocent_Contig_24847	1	1000	-0.021312622149307	6
AHam	CBat	dDocent_Contig_24864	1	1000	-0.0142548441704682	8
AHam	CBat	dDocent_Contig_24871	1	1000	-0.0132109744939405	7
AHam	CBat	dDocent_Contig_24877	1	1000	0.0044147691752437	3
AHam	CBat	dDocent_Contig_24896	1	1000	-0.0062760639430272	2
AHam	CBat	dDocent_Contig_24918	1	1000	0.0368140773327157	1
AHam	CBat	dDocent_Contig_24926	1	1000	0.0054201578175155	7
AHam	CBat	dDocent_Contig_24936	1	1000	-0.0187988343783515	1
AHam	CBat	dDocent_Contig_24954	1	1000	0.0083336308180799	4
AHam	CBat	dDocent_Contig_24961	1	1000	-0.0180659584846486	1
AHam	CBat	dDocent_Contig_24970	1	1000	0.012579937631134	3
AHam	CBat	dDocent_Contig_24973	1	1000	0.048362562528363	4
AHam	CBat	dDocent_Contig_24998	1	1000	-0.0004592731111358	5
AHam	CBat	dDocent_Contig_25004	1	1000	-0.0102123797169797	4
AHam	CBat	dDocent_Contig_25015	1	1000	-0.0081516680678945	5
AHam	CBat	dDocent_Contig_25034	1	1000	-0.0126042112651445	1
